Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status
100524,2024-01-01 08:44:00,Priya,user166@okaxis,Paytm,merchant1883@oksbi,2614.48,Success
100525,2024-01-01 08:45:00,Ravi,user151@okaxis,IRCTC,merchant1741@oksbi,5187.61,Success
100526,2024-01-01 08:46:00,Neha,user161@okaxis,Flipkart,merchant1368@oksbi,7224.94,Success
100527,2024-01-01 08:47:00,Priya,user122@okaxis,Flipkart,merchant1937@oksbi,1749.83,Success
100528,2024-01-01 08:48:00,Amit,user125@okaxis,Flipkart,merchant1219@oksbi,5473.34,Fraud
100529,2024-01-01 08:49:00,Amit,user167@okaxis,Zomato,merchant1576@oksbi,7147.45,Success
100530,2024-01-01 08:50:00,Suresh,user181@okaxis,Swiggy,merchant1866@oksbi,4451.83,Success
100531,2024-01-01 08:51:00,Neha,user154@okaxis,Flipkart,merchant1231@oksbi,280.54,Fraud
100532,2024-01-01 08:52:00,Neha,user105@okaxis,Flipkart,merchant1327@oksbi,4498.19,Success
100533,2024-01-01 08:53:00,Suresh,user134@okaxis,Amazon,merchant1442@oksbi,2971.48,Success
100534,2024-01-01 08:54:00,Priya,user121@okaxis,Zomato,merchant1051@oksbi,9297.2,Success
100535,2024-01-01 08:55:00,Neha,user142@okaxis,IRCTC,merchant1885@oksbi,1254.89,Success
100536,2024-01-01 08:56:00,Amit,user114@okaxis,Flipkart,merchant1942@oksbi,6528.23,Success
100537,2024-01-01 08:57:00,Amit,user185@okaxis,Amazon,merchant1375@oksbi,536.67,Success
100538,2024-01-01 08:58:00,Ravi,user159@okaxis,Paytm,merchant1262@oksbi,4467.24,Success
100539,2024-01-01 08:59:00,Neha,user111@okaxis,IRCTC,merchant1266@oksbi,5544.26,Success
100540,2024-01-01 09:00:00,Priya,user148@okaxis,Flipkart,merchant1358@oksbi,2986.57,Success
100541,2024-01-01 09:01:00,Suresh,user141@okaxis,Flipkart,merchant1316@oksbi,4556.21,Success
100542,2024-01-01 09:02:00,Suresh,user137@okaxis,Amazon,merchant1323@oksbi,1643.9,Fraud
100543,2024-01-01 09:03:00,Priya,user181@okaxis,Zomato,merchant1920@oksbi,3048.2,Success
100544,2024-01-01 09:04:00,Anjali,user144@okaxis,Flipkart,merchant1907@oksbi,6214.85,Success
100545,2024-01-01 09:05:00,Ravi,user134@okaxis,Paytm,merchant1665@oksbi,3024.98,Success
100546,2024-01-01 09:06:00,Suresh,user129@okaxis,Flipkart,merchant1869@oksbi,8998.43,Success
100547,2024-01-01 09:07:00,Neha,user187@okaxis,Paytm,merchant1877@oksbi,6287.79,Success
100548,2024-01-01 09:08:00,Ravi,user129@okaxis,IRCTC,merchant1651@oksbi,4392.1,Success
100549,2024-01-01 09:09:00,Neha,user177@okaxis,IRCTC,merchant1938@oksbi,397.18,Success
100550,2024-01-01 09:10:00,Amit,user105@okaxis,Swiggy,merchant1562@oksbi,5000.49,Success
100551,2024-01-01 09:11:00,Ravi,user166@okaxis,Swiggy,merchant1628@oksbi,7650.11,Success
100552,2024-01-01 09:12:00,Suresh,user179@okaxis,Paytm,merchant1420@oksbi,2662.92,Fraud
100553,2024-01-01 09:13:00,Ravi,user106@okaxis,Zomato,merchant1045@oksbi,8069.67,Failed
100554,2024-01-01 09:14:00,Ravi,user151@okaxis,Flipkart,merchant1820@oksbi,2525.55,Success
100555,2024-01-01 09:15:00,Ravi,user113@okaxis,Flipkart,merchant1599@oksbi,8239.23,Success
100556,2024-01-01 09:16:00,Anjali,user172@okaxis,Swiggy,merchant1719@oksbi,861.83,Success
100557,2024-01-01 09:17:00,Ravi,user114@okaxis,Paytm,merchant1888@oksbi,8663.18,Success
100558,2024-01-01 09:18:00,Neha,user120@okaxis,Flipkart,merchant1268@oksbi,4996.87,Success
100559,2024-01-01 09:19:00,Amit,user134@okaxis,Flipkart,merchant1600@oksbi,2972.41,Success
100560,2024-01-01 09:20:00,Priya,user165@okaxis,Zomato,merchant1380@oksbi,2658.48,Success
100561,2024-01-01 09:21:00,Ravi,user190@okaxis,Amazon,merchant1117@oksbi,4325.79,Success
100562,2024-01-01 09:22:00,Suresh,user101@okaxis,Swiggy,merchant1565@oksbi,9990.5,Success
100563,2024-01-01 09:23:00,Ravi,user134@okaxis,Swiggy,merchant1952@oksbi,2211.07,Success
100564,2024-01-01 09:24:00,Suresh,user181@okaxis,Amazon,merchant1115@oksbi,1041.13,Success
100565,2024-01-01 09:25:00,Neha,user177@okaxis,Flipkart,merchant1629@oksbi,5854.5,Success
100566,2024-01-01 09:26:00,Suresh,user119@okaxis,Zomato,merchant1259@oksbi,4890.54,Success
100567,2024-01-01 09:27:00,Priya,user181@okaxis,Zomato,merchant1074@oksbi,5246.72,Success
100568,2024-01-01 09:28:00,Amit,user109@okaxis,Swiggy,merchant1479@oksbi,6672.68,Success
100569,2024-01-01 09:29:00,Suresh,user124@okaxis,Zomato,merchant1304@oksbi,2678.77,Success
100570,2024-01-01 09:30:00,Suresh,user165@okaxis,IRCTC,merchant1006@oksbi,9107.54,Success
100571,2024-01-01 09:31:00,Amit,user124@okaxis,Amazon,merchant1365@oksbi,4362.36,Success
100572,2024-01-01 09:32:00,Priya,user153@okaxis,Flipkart,merchant1633@oksbi,1299.57,Success
100573,2024-01-01 09:33:00,Ravi,user132@okaxis,IRCTC,merchant1522@oksbi,7425.56,Success
100574,2024-01-01 09:34:00,Suresh,user135@okaxis,Amazon,merchant1347@oksbi,6434.61,Fraud
100575,2024-01-01 09:35:00,Amit,user194@okaxis,Paytm,merchant1437@oksbi,3164.28,Success
100576,2024-01-01 09:36:00,Neha,user113@okaxis,Swiggy,merchant1214@oksbi,6218.97,Success
100577,2024-01-01 09:37:00,Amit,user164@okaxis,Zomato,merchant1428@oksbi,2206.42,Fraud
100578,2024-01-01 09:38:00,Neha,user179@okaxis,Paytm,merchant1790@oksbi,4453.95,Success
100579,2024-01-01 09:39:00,Priya,user153@okaxis,Zomato,merchant1497@oksbi,8995.13,Success
100580,2024-01-01 09:40:00,Ravi,user151@okaxis,IRCTC,merchant1539@oksbi,1344.01,Success
100581,2024-01-01 09:41:00,Amit,user102@okaxis,Flipkart,merchant1746@oksbi,3873.1,Success
100582,2024-01-01 09:42:00,Anjali,user198@okaxis,Flipkart,merchant1366@oksbi,8213.21,Success
100583,2024-01-01 09:43:00,Suresh,user140@okaxis,Flipkart,merchant1312@oksbi,9695.21,Success
100584,2024-01-01 09:44:00,Priya,user105@okaxis,Zomato,merchant1537@oksbi,4544.72,Success
100585,2024-01-01 09:45:00,Amit,user124@okaxis,Paytm,merchant1920@oksbi,5074.93,Success
100586,2024-01-01 09:46:00,Suresh,user112@okaxis,Flipkart,merchant1053@oksbi,5726.0,Success
100587,2024-01-01 09:47:00,Amit,user197@okaxis,Paytm,merchant1540@oksbi,9324.16,Success
100588,2024-01-01 09:48:00,Neha,user107@okaxis,Zomato,merchant1466@oksbi,8583.49,Success
100589,2024-01-01 09:49:00,Amit,user120@okaxis,IRCTC,merchant1864@oksbi,1714.31,Success
100590,2024-01-01 09:50:00,Anjali,user197@okaxis,Paytm,merchant1163@oksbi,4373.21,Success
100591,2024-01-01 09:51:00,Amit,user167@okaxis,IRCTC,merchant1781@oksbi,4645.36,Success
100592,2024-01-01 09:52:00,Amit,user124@okaxis,Zomato,merchant1333@oksbi,7893.07,Success
100593,2024-01-01 09:53:00,Anjali,user178@okaxis,Zomato,merchant1546@oksbi,6032.9,Success
100594,2024-01-01 09:54:00,Priya,user167@okaxis,Swiggy,merchant1797@oksbi,6545.66,Success
100595,2024-01-01 09:55:00,Amit,user144@okaxis,Zomato,merchant1347@oksbi,9982.02,Success
100596,2024-01-01 09:56:00,Anjali,user159@okaxis,Zomato,merchant1272@oksbi,758.85,Success
100597,2024-01-01 09:57:00,Suresh,user111@okaxis,Amazon,merchant1962@oksbi,2237.87,Success
100598,2024-01-01 09:58:00,Neha,user131@okaxis,Flipkart,merchant1719@oksbi,4084.88,Success
100599,2024-01-01 09:59:00,Neha,user195@okaxis,Swiggy,merchant1749@oksbi,3484.35,Success
100600,2024-01-01 10:00:00,Amit,user191@okaxis,Swiggy,merchant1413@oksbi,226.24,Fraud
100601,2024-01-01 10:01:00,Priya,user112@okaxis,Swiggy,merchant1499@oksbi,926.86,Success
100602,2024-01-01 10:02:00,Priya,user130@okaxis,Amazon,merchant1092@oksbi,6812.72,Success
100603,2024-01-01 10:03:00,Suresh,user177@okaxis,IRCTC,merchant1684@oksbi,8794.45,Success
100604,2024-01-01 10:04:00,Amit,user119@okaxis,Zomato,merchant1078@oksbi,5147.13,Success
100605,2024-01-01 10:05:00,Neha,user117@okaxis,Flipkart,merchant1621@oksbi,5396.52,Success
100606,2024-01-01 10:06:00,Priya,user192@okaxis,Paytm,merchant1216@oksbi,2558.38,Failed
100607,2024-01-01 10:07:00,Amit,user159@okaxis,IRCTC,merchant1946@oksbi,7681.08,Success
100608,2024-01-01 10:08:00,Priya,user162@okaxis,Zomato,merchant1357@oksbi,7520.43,Success
100609,2024-01-01 10:09:00,Anjali,user105@okaxis,Amazon,merchant1617@oksbi,5887.77,Success
100610,2024-01-01 10:10:00,Priya,user131@okaxis,Zomato,merchant1506@oksbi,2134.52,Success
100611,2024-01-01 10:11:00,Neha,user192@okaxis,Zomato,merchant1558@oksbi,979.21,Success
100612,2024-01-01 10:12:00,Ravi,user142@okaxis,Amazon,merchant1180@oksbi,651.74,Success
100613,2024-01-01 10:13:00,Suresh,user101@okaxis,Swiggy,merchant1575@oksbi,5931.03,Success
100614,2024-01-01 10:14:00,Suresh,user159@okaxis,Swiggy,merchant1245@oksbi,8252.1,Success
100615,2024-01-01 10:15:00,Neha,user122@okaxis,Flipkart,merchant1243@oksbi,8584.72,Success
100616,2024-01-01 10:16:00,Priya,user182@okaxis,Flipkart,merchant1505@oksbi,4641.58,Success
100617,2024-01-01 10:17:00,Amit,user130@okaxis,Swiggy,merchant1421@oksbi,7844.87,Success
100618,2024-01-01 10:18:00,Priya,user104@okaxis,IRCTC,merchant1319@oksbi,9469.33,Success
100619,2024-01-01 10:19:00,Neha,user182@okaxis,Paytm,merchant1086@oksbi,2758.95,Success
100620,2024-01-01 10:20:00,Suresh,user133@okaxis,Zomato,merchant1216@oksbi,3985.62,Fraud
100621,2024-01-01 10:21:00,Priya,user109@okaxis,Paytm,merchant1489@oksbi,9315.48,Success
100622,2024-01-01 10:22:00,Suresh,user188@okaxis,Zomato,merchant1518@oksbi,3388.93,Success
100623,2024-01-01 10:23:00,Amit,user101@okaxis,Swiggy,merchant1277@oksbi,9139.62,Fraud
100624,2024-01-01 10:24:00,Suresh,user110@okaxis,Flipkart,merchant1848@oksbi,9810.64,Success
100625,2024-01-01 10:25:00,Suresh,user149@okaxis,IRCTC,merchant1721@oksbi,6621.49,Success
100626,2024-01-01 10:26:00,Ravi,user130@okaxis,Flipkart,merchant1168@oksbi,8170.73,Success
100627,2024-01-01 10:27:00,Ravi,user155@okaxis,Paytm,merchant1329@oksbi,7497.96,Success
100628,2024-01-01 10:28:00,Anjali,user178@okaxis,Flipkart,merchant1649@oksbi,6998.35,Success
100629,2024-01-01 10:29:00,Ravi,user172@okaxis,Swiggy,merchant1440@oksbi,3076.24,Success
100630,2024-01-01 10:30:00,Suresh,user186@okaxis,IRCTC,merchant1390@oksbi,580.37,Success
100631,2024-01-01 10:31:00,Neha,user182@okaxis,Paytm,merchant1495@oksbi,3437.09,Success
100632,2024-01-01 10:32:00,Suresh,user108@okaxis,IRCTC,merchant1380@oksbi,6672.69,Success
100633,2024-01-01 10:33:00,Neha,user198@okaxis,Zomato,merchant1305@oksbi,1034.27,Failed
100634,2024-01-01 10:34:00,Neha,user120@okaxis,Flipkart,merchant1741@oksbi,129.06,Success
100635,2024-01-01 10:35:00,Ravi,user172@okaxis,IRCTC,merchant1986@oksbi,1405.53,Success
100636,2024-01-01 10:36:00,Priya,user127@okaxis,Amazon,merchant1819@oksbi,7160.2,Success
100637,2024-01-01 10:37:00,Amit,user161@okaxis,Flipkart,merchant1672@oksbi,9728.21,Success
100638,2024-01-01 10:38:00,Ravi,user106@okaxis,Zomato,merchant1512@oksbi,9830.82,Success
100639,2024-01-01 10:39:00,Ravi,user179@okaxis,IRCTC,merchant1747@oksbi,4944.85,Success
100640,2024-01-01 10:40:00,Priya,user115@okaxis,Paytm,merchant1948@oksbi,8694.83,Success
100641,2024-01-01 10:41:00,Amit,user196@okaxis,Zomato,merchant1187@oksbi,7370.9,Success
100642,2024-01-01 10:42:00,Suresh,user103@okaxis,Amazon,merchant1929@oksbi,5015.39,Success
100643,2024-01-01 10:43:00,Anjali,user103@okaxis,IRCTC,merchant1515@oksbi,5731.88,Success
100644,2024-01-01 10:44:00,Anjali,user139@okaxis,Swiggy,merchant1912@oksbi,1380.9,Success
100645,2024-01-01 10:45:00,Suresh,user116@okaxis,Flipkart,merchant1643@oksbi,9377.24,Success
100646,2024-01-01 10:46:00,Ravi,user151@okaxis,Paytm,merchant1426@oksbi,3525.78,Success
100647,2024-01-01 10:47:00,Amit,user192@okaxis,Swiggy,merchant1501@oksbi,4467.03,Failed
100648,2024-01-01 10:48:00,Ravi,user151@okaxis,IRCTC,merchant1729@oksbi,6719.89,Fraud
100649,2024-01-01 10:49:00,Neha,user135@okaxis,IRCTC,merchant1259@oksbi,3345.69,Success
100650,2024-01-01 10:50:00,Ravi,user137@okaxis,Zomato,merchant1512@oksbi,2550.05,Success
100651,2024-01-01 10:51:00,Ravi,user149@okaxis,IRCTC,merchant1070@oksbi,6314.18,Success
100652,2024-01-01 10:52:00,Suresh,user162@okaxis,Paytm,merchant1477@oksbi,259.59,Success
100653,2024-01-01 10:53:00,Suresh,user162@okaxis,Swiggy,merchant1177@oksbi,7210.04,Success
100654,2024-01-01 10:54:00,Suresh,user161@okaxis,Paytm,merchant1456@oksbi,5145.09,Success
100655,2024-01-01 10:55:00,Anjali,user198@okaxis,Amazon,merchant1188@oksbi,6061.48,Success
100656,2024-01-01 10:56:00,Neha,user106@okaxis,Amazon,merchant1290@oksbi,6322.48,Success
100657,2024-01-01 10:57:00,Suresh,user126@okaxis,Flipkart,merchant1519@oksbi,5275.23,Success
100658,2024-01-01 10:58:00,Amit,user191@okaxis,Flipkart,merchant1764@oksbi,5829.51,Success
100659,2024-01-01 10:59:00,Anjali,user185@okaxis,Amazon,merchant1919@oksbi,6841.04,Success
100660,2024-01-01 11:00:00,Priya,user113@okaxis,IRCTC,merchant1978@oksbi,7533.66,Success
100661,2024-01-01 11:01:00,Amit,user170@okaxis,Paytm,merchant1291@oksbi,7277.25,Success
100662,2024-01-01 11:02:00,Amit,user185@okaxis,Amazon,merchant1945@oksbi,8697.47,Success
100663,2024-01-01 11:03:00,Suresh,user104@okaxis,Flipkart,merchant1755@oksbi,1902.54,Success
100664,2024-01-01 11:04:00,Priya,user154@okaxis,Amazon,merchant1634@oksbi,4017.47,Success
100665,2024-01-01 11:05:00,Priya,user101@okaxis,IRCTC,merchant1810@oksbi,9478.48,Failed
100666,2024-01-01 11:06:00,Anjali,user161@okaxis,Amazon,merchant1282@oksbi,3971.94,Success
100667,2024-01-01 11:07:00,Priya,user190@okaxis,Paytm,merchant1543@oksbi,1257.45,Success
100668,2024-01-01 11:08:00,Neha,user120@okaxis,Swiggy,merchant1845@oksbi,5259.2,Success
100669,2024-01-01 11:09:00,Suresh,user178@okaxis,IRCTC,merchant1376@oksbi,1103.81,Success
100670,2024-01-01 11:10:00,Priya,user120@okaxis,Flipkart,merchant1657@oksbi,2036.5,Fraud
100671,2024-01-01 11:11:00,Anjali,user109@okaxis,Paytm,merchant1155@oksbi,9983.2,Success
100672,2024-01-01 11:12:00,Neha,user186@okaxis,Amazon,merchant1507@oksbi,5418.21,Success
100673,2024-01-01 11:13:00,Ravi,user157@okaxis,Amazon,merchant1412@oksbi,2847.74,Success
100674,2024-01-01 11:14:00,Ravi,user138@okaxis,Swiggy,merchant1527@oksbi,9947.8,Success
100675,2024-01-01 11:15:00,Neha,user104@okaxis,Flipkart,merchant1354@oksbi,9665.92,Success
100676,2024-01-01 11:16:00,Anjali,user164@okaxis,Flipkart,merchant1558@oksbi,4412.98,Success
100677,2024-01-01 11:17:00,Neha,user112@okaxis,Zomato,merchant1762@oksbi,2611.43,Success
100678,2024-01-01 11:18:00,Suresh,user184@okaxis,Flipkart,merchant1186@oksbi,8385.61,Success
100679,2024-01-01 11:19:00,Suresh,user189@okaxis,Swiggy,merchant1030@oksbi,7159.05,Success
100680,2024-01-01 11:20:00,Ravi,user184@okaxis,Zomato,merchant1259@oksbi,6872.54,Success
100681,2024-01-01 11:21:00,Priya,user152@okaxis,Zomato,merchant1420@oksbi,8932.21,Success
100682,2024-01-01 11:22:00,Anjali,user181@okaxis,Amazon,merchant1528@oksbi,6897.28,Success
100683,2024-01-01 11:23:00,Ravi,user144@okaxis,Amazon,merchant1550@oksbi,2845.14,Success
100684,2024-01-01 11:24:00,Priya,user131@okaxis,Flipkart,merchant1303@oksbi,6941.69,Success
100685,2024-01-01 11:25:00,Priya,user135@okaxis,Zomato,merchant1941@oksbi,3065.08,Success
100686,2024-01-01 11:26:00,Suresh,user180@okaxis,Amazon,merchant1985@oksbi,7594.8,Success
100687,2024-01-01 11:27:00,Amit,user198@okaxis,Swiggy,merchant1943@oksbi,6201.28,Success
100688,2024-01-01 11:28:00,Amit,user159@okaxis,Amazon,merchant1038@oksbi,783.34,Success
100689,2024-01-01 11:29:00,Neha,user110@okaxis,IRCTC,merchant1488@oksbi,5133.23,Success
100690,2024-01-01 11:30:00,Suresh,user162@okaxis,IRCTC,merchant1643@oksbi,3439.58,Success
100691,2024-01-01 11:31:00,Priya,user120@okaxis,Amazon,merchant1541@oksbi,3292.42,Success
100692,2024-01-01 11:32:00,Anjali,user151@okaxis,Zomato,merchant1669@oksbi,6026.54,Success
100693,2024-01-01 11:33:00,Amit,user154@okaxis,Zomato,merchant1277@oksbi,3230.02,Success
100694,2024-01-01 11:34:00,Priya,user125@okaxis,Paytm,merchant1202@oksbi,7771.17,Success
100695,2024-01-01 11:35:00,Amit,user167@okaxis,IRCTC,merchant1065@oksbi,717.21,Success
100696,2024-01-01 11:36:00,Amit,user133@okaxis,Swiggy,merchant1107@oksbi,6607.28,Success
100697,2024-01-01 11:37:00,Amit,user151@okaxis,Zomato,merchant1267@oksbi,8093.86,Success
100698,2024-01-01 11:38:00,Anjali,user181@okaxis,Flipkart,merchant1221@oksbi,6731.59,Success
100699,2024-01-01 11:39:00,Suresh,user198@okaxis,IRCTC,merchant1803@oksbi,4977.32,Success
100700,2024-01-01 11:40:00,Anjali,user192@okaxis,Swiggy,merchant1529@oksbi,9503.57,Success
100701,2024-01-01 11:41:00,Ravi,user151@okaxis,Swiggy,merchant1089@oksbi,3006.39,Success
100702,2024-01-01 11:42:00,Priya,user128@okaxis,Zomato,merchant1692@oksbi,201.49,Fraud
100703,2024-01-01 11:43:00,Suresh,user137@okaxis,Swiggy,merchant1254@oksbi,4325.57,Fraud
100704,2024-01-01 11:44:00,Suresh,user141@okaxis,Zomato,merchant1454@oksbi,339.79,Success
100705,2024-01-01 11:45:00,Suresh,user120@okaxis,Amazon,merchant1252@oksbi,9539.83,Failed
100706,2024-01-01 11:46:00,Suresh,user141@okaxis,IRCTC,merchant1256@oksbi,2107.08,Success
100707,2024-01-01 11:47:00,Anjali,user112@okaxis,Paytm,merchant1382@oksbi,7891.38,Success
100708,2024-01-01 11:48:00,Suresh,user163@okaxis,Amazon,merchant1441@oksbi,7747.98,Success
100709,2024-01-01 11:49:00,Neha,user116@okaxis,IRCTC,merchant1857@oksbi,2185.11,Failed
100710,2024-01-01 11:50:00,Priya,user108@okaxis,Zomato,merchant1598@oksbi,6216.05,Success
100711,2024-01-01 11:51:00,Suresh,user140@okaxis,IRCTC,merchant1089@oksbi,490.31,Success
100712,2024-01-01 11:52:00,Priya,user100@okaxis,Zomato,merchant1748@oksbi,4840.91,Success
100713,2024-01-01 11:53:00,Neha,user101@okaxis,Amazon,merchant1389@oksbi,156.32,Success
100714,2024-01-01 11:54:00,Neha,user159@okaxis,Flipkart,merchant1581@oksbi,9212.23,Success
100715,2024-01-01 11:55:00,Priya,user147@okaxis,Flipkart,merchant1043@oksbi,9761.1,Success
100716,2024-01-01 11:56:00,Amit,user128@okaxis,IRCTC,merchant1711@oksbi,2230.6,Success
100717,2024-01-01 11:57:00,Ravi,user196@okaxis,Flipkart,merchant1663@oksbi,2088.98,Success
100718,2024-01-01 11:58:00,Amit,user109@okaxis,Zomato,merchant1597@oksbi,7539.66,Success
100719,2024-01-01 11:59:00,Amit,user157@okaxis,Swiggy,merchant1018@oksbi,2541.26,Success
100720,2024-01-01 12:00:00,Anjali,user159@okaxis,Zomato,merchant1100@oksbi,8951.81,Success
100721,2024-01-01 12:01:00,Amit,user120@okaxis,Swiggy,merchant1913@oksbi,5743.55,Success
100722,2024-01-01 12:02:00,Suresh,user127@okaxis,Amazon,merchant1606@oksbi,3514.27,Success
100723,2024-01-01 12:03:00,Anjali,user174@okaxis,Paytm,merchant1765@oksbi,8328.61,Success
100724,2024-01-01 12:04:00,Anjali,user133@okaxis,Swiggy,merchant1356@oksbi,4939.13,Success
100725,2024-01-01 12:05:00,Neha,user107@okaxis,Flipkart,merchant1541@oksbi,9117.21,Success
100726,2024-01-01 12:06:00,Amit,user158@okaxis,Zomato,merchant1760@oksbi,9280.86,Success
100727,2024-01-01 12:07:00,Neha,user185@okaxis,Amazon,merchant1937@oksbi,1662.55,Success
100728,2024-01-01 12:08:00,Priya,user171@okaxis,Flipkart,merchant1032@oksbi,33.21,Success
100729,2024-01-01 12:09:00,Ravi,user148@okaxis,Amazon,merchant1969@oksbi,9839.47,Success
100730,2024-01-01 12:10:00,Anjali,user178@okaxis,Paytm,merchant1228@oksbi,9062.31,Success
100731,2024-01-01 12:11:00,Priya,user116@okaxis,Zomato,merchant1523@oksbi,563.9,Success
100732,2024-01-01 12:12:00,Priya,user159@okaxis,IRCTC,merchant1629@oksbi,8332.01,Success
100733,2024-01-01 12:13:00,Suresh,user186@okaxis,Zomato,merchant1861@oksbi,4583.47,Success
100734,2024-01-01 12:14:00,Ravi,user187@okaxis,Paytm,merchant1154@oksbi,2597.03,Success
100735,2024-01-01 12:15:00,Priya,user144@okaxis,Zomato,merchant1422@oksbi,8788.68,Success
100736,2024-01-01 12:16:00,Priya,user182@okaxis,IRCTC,merchant1904@oksbi,1974.71,Success
100737,2024-01-01 12:17:00,Ravi,user168@okaxis,Swiggy,merchant1245@oksbi,9473.53,Success
100738,2024-01-01 12:18:00,Ravi,user131@okaxis,Amazon,merchant1404@oksbi,2064.16,Success
100739,2024-01-01 12:19:00,Priya,user143@okaxis,IRCTC,merchant1843@oksbi,6140.7,Success
100740,2024-01-01 12:20:00,Ravi,user164@okaxis,Flipkart,merchant1758@oksbi,2238.63,Success
100741,2024-01-01 12:21:00,Priya,user186@okaxis,Paytm,merchant1540@oksbi,5461.23,Success
100742,2024-01-01 12:22:00,Priya,user107@okaxis,Swiggy,merchant1160@oksbi,6842.91,Success
100743,2024-01-01 12:23:00,Suresh,user176@okaxis,Flipkart,merchant1746@oksbi,1910.38,Success
100744,2024-01-01 12:24:00,Amit,user171@okaxis,Flipkart,merchant1701@oksbi,5213.65,Success
100745,2024-01-01 12:25:00,Priya,user186@okaxis,Paytm,merchant1116@oksbi,4695.91,Success
100746,2024-01-01 12:26:00,Neha,user142@okaxis,Swiggy,merchant1270@oksbi,719.66,Success
100747,2024-01-01 12:27:00,Anjali,user100@okaxis,Flipkart,merchant1769@oksbi,8184.9,Success
100748,2024-01-01 12:28:00,Amit,user150@okaxis,Flipkart,merchant1691@oksbi,3363.47,Success
100749,2024-01-01 12:29:00,Amit,user123@okaxis,Swiggy,merchant1486@oksbi,5750.08,Success
100750,2024-01-01 12:30:00,Amit,user198@okaxis,Zomato,merchant1884@oksbi,5152.69,Success
100751,2024-01-01 12:31:00,Suresh,user123@okaxis,Flipkart,merchant1171@oksbi,5137.47,Success
100752,2024-01-01 12:32:00,Priya,user116@okaxis,Amazon,merchant1949@oksbi,1081.15,Success
100753,2024-01-01 12:33:00,Suresh,user104@okaxis,Swiggy,merchant1273@oksbi,4240.59,Success
100754,2024-01-01 12:34:00,Priya,user119@okaxis,Flipkart,merchant1258@oksbi,4529.14,Failed
100755,2024-01-01 12:35:00,Suresh,user120@okaxis,Paytm,merchant1134@oksbi,7339.09,Success
100756,2024-01-01 12:36:00,Suresh,user157@okaxis,IRCTC,merchant1682@oksbi,8401.79,Success
100757,2024-01-01 12:37:00,Anjali,user130@okaxis,Amazon,merchant1721@oksbi,5454.37,Success
100758,2024-01-01 12:38:00,Neha,user199@okaxis,IRCTC,merchant1747@oksbi,876.96,Success
100759,2024-01-01 12:39:00,Suresh,user110@okaxis,IRCTC,merchant1421@oksbi,2376.13,Success
100760,2024-01-01 12:40:00,Anjali,user151@okaxis,Flipkart,merchant1420@oksbi,1657.69,Success
100761,2024-01-01 12:41:00,Ravi,user114@okaxis,Amazon,merchant1185@oksbi,1254.9,Fraud
100762,2024-01-01 12:42:00,Neha,user182@okaxis,Amazon,merchant1928@oksbi,3665.33,Success
100763,2024-01-01 12:43:00,Suresh,user106@okaxis,Zomato,merchant1363@oksbi,2301.64,Success
100764,2024-01-01 12:44:00,Amit,user127@okaxis,IRCTC,merchant1954@oksbi,2190.85,Success
100765,2024-01-01 12:45:00,Ravi,user150@okaxis,Amazon,merchant1606@oksbi,556.38,Success
100766,2024-01-01 12:46:00,Ravi,user157@okaxis,Zomato,merchant1377@oksbi,186.52,Success
100767,2024-01-01 12:47:00,Anjali,user104@okaxis,Swiggy,merchant1522@oksbi,1036.65,Success
100768,2024-01-01 12:48:00,Ravi,user104@okaxis,Zomato,merchant1579@oksbi,1730.25,Success
100769,2024-01-01 12:49:00,Neha,user193@okaxis,Paytm,merchant1890@oksbi,4315.53,Success
100770,2024-01-01 12:50:00,Suresh,user195@okaxis,Flipkart,merchant1721@oksbi,5110.1,Success
100771,2024-01-01 12:51:00,Suresh,user107@okaxis,Swiggy,merchant1195@oksbi,1414.51,Success
100772,2024-01-01 12:52:00,Amit,user163@okaxis,Swiggy,merchant1880@oksbi,4253.59,Success
100773,2024-01-01 12:53:00,Anjali,user109@okaxis,Paytm,merchant1097@oksbi,3424.07,Fraud
100774,2024-01-01 12:54:00,Amit,user137@okaxis,Zomato,merchant1604@oksbi,1842.4,Success
100775,2024-01-01 12:55:00,Ravi,user195@okaxis,Flipkart,merchant1983@oksbi,78.34,Success
100776,2024-01-01 12:56:00,Amit,user191@okaxis,Zomato,merchant1021@oksbi,4675.51,Success
100777,2024-01-01 12:57:00,Neha,user180@okaxis,Amazon,merchant1449@oksbi,6859.66,Success
100778,2024-01-01 12:58:00,Suresh,user194@okaxis,Zomato,merchant1171@oksbi,2270.51,Failed
100779,2024-01-01 12:59:00,Ravi,user107@okaxis,Swiggy,merchant1382@oksbi,1326.75,Success
100780,2024-01-01 13:00:00,Amit,user124@okaxis,Flipkart,merchant1133@oksbi,8871.56,Success
100781,2024-01-01 13:01:00,Anjali,user172@okaxis,Zomato,merchant1425@oksbi,2757.5,Success
100782,2024-01-01 13:02:00,Neha,user165@okaxis,Flipkart,merchant1024@oksbi,2243.89,Success
100783,2024-01-01 13:03:00,Neha,user178@okaxis,Flipkart,merchant1502@oksbi,8572.4,Success
100784,2024-01-01 13:04:00,Amit,user149@okaxis,Amazon,merchant1184@oksbi,8172.9,Success
100785,2024-01-01 13:05:00,Suresh,user166@okaxis,Amazon,merchant1084@oksbi,4488.98,Success
